2025-02-20 14:50:46,0,1,87,21,3.83793575,-1.74431515
2025-02-20 14:50:48,3,2,3964,1791,3.85188462,-1.74681157
2025-02-20 14:50:49,3,3,3956,1749,3.85399531,-1.74675925
2025-02-20 14:50:50,3,4,3959,1749,3.85556961,-1.74975966
2025-02-20 14:50:51,3,5,3961,1749,3.85812497,-1.74820895
2025-02-20 14:50:52,3,6,3962,1749,3.85925159,-1.75081376
2025-02-20 14:50:53,3,7,3964,1749,3.86082091,-1.74621128
2025-02-20 14:50:54,3,8,3965,1749,3.86240958,-1.74952826
2025-02-20 14:50:55,3,9,3966,1749,3.86430445,-1.74610778
2025-02-20 14:50:56,3,10,3967,1749,3.86462714,-1.75048106
2025-02-20 14:50:57,3,11,3969,1749,3.86646322,-1.74905545
2025-02-20 14:50:59,3,14,3971,1749,3.86897234,-1.74802897
2025-02-20 14:51:00,3,15,3973,1749,3.86952016,-1.74853844
2025-02-20 14:51:01,3,16,3975,1749,3.87071232,-1.74672479
2025-02-20 14:51:03,3,17,3975,1749,3.87131879,-1.74851326
2025-02-20 14:51:04,3,18,3975,1749,3.87281879,-1.74829884
2025-02-20 14:51:05,3,19,3977,1749,3.87294,-1.7450336
2025-02-20 14:51:06,3,20,3976,1749,3.87391997,-1.74669542
2025-02-20 14:51:07,3,21,3977,1749,3.87478861,-1.74794291
2025-02-20 14:51:08,3,22,3978,1749,3.87555251,-1.7497491
2025-02-20 14:51:09,3,23,3980,1749,3.87628228,-1.74581375
2025-02-20 14:51:10,3,24,3980,1749,3.87661521,-1.75002581
2025-02-20 14:51:11,3,25,3980,1749,3.8772328,-1.7511262
2025-02-20 14:51:12,3,26,3982,1749,3.87807829,-1.7495607
2025-02-20 14:51:13,3,27,3981,1749,3.87933413,-1.75066438
2025-02-20 14:51:14,3,29,3983,1749,3.87968747,-1.74968617
2025-02-20 14:51:16,3,30,3983,1749,3.88078576,-1.74591659
2025-02-20 14:51:17,3,31,3983,1749,3.88100753,-1.74873037
2025-02-20 14:51:18,3,32,3984,1749,3.88195302,-1.74799433
2025-02-20 14:51:19,3,33,3986,1749,3.88219358,-1.74706273
2025-02-20 14:51:20,3,34,3986,1749,3.88286279,-1.74454786
2025-02-20 14:51:21,3,35,3986,1749,3.88433266,-1.7465692
2025-02-20 14:51:22,3,36,3987,1749,3.88450899,-1.74994431
2025-02-20 14:51:23,3,37,3987,1749,3.88440979,-1.7467944
2025-02-20 14:51:24,3,38,3987,1749,3.88489405,-1.74992948
2025-02-20 14:51:25,3,39,3988,1749,3.88568612,-1.74835551
2025-02-20 14:51:26,3,40,3989,1749,3.88603086,-1.74903875
2025-02-20 14:51:27,3,41,3989,1749,3.88610708,-1.74852592
2025-02-20 14:51:28,3,42,3989,1749,3.88723113,-1.7452983
2025-02-20 14:51:29,3,43,3989,1749,3.88785941,-1.74794567
2025-02-20 14:51:31,3,45,3991,1749,3.88798752,-1.74750435
2025-02-20 14:51:32,3,46,3991,1749,3.88864059,-1.74699584
2025-02-20 14:51:33,3,47,3992,1749,3.88977202,-1.74516534
2025-02-20 14:51:34,3,48,3992,1749,3.89062903,-1.74968661
2025-02-20 14:51:35,3,49,3993,1749,3.89052021,-1.74653451
2025-02-20 14:51:36,3,50,3993,1749,3.89120184,-1.74994372
2025-02-20 14:51:37,3,51,3994,1749,3.89152927,-1.74872249
2025-02-20 14:51:38,3,52,3994,1749,3.89205972,-1.74851022
2025-02-20 14:51:39,3,53,3994,1749,3.89180465,-1.74894625
2025-02-20 14:51:40,3,54,3994,1749,3.89246587,-1.74929503
2025-02-20 14:51:41,3,55,3995,1749,3.89230115,-1.74855258
2025-02-20 14:51:42,3,56,3995,1749,3.89279699,-1.74926949
2025-02-20 14:51:43,3,57,3995,1749,3.89304433,-1.75200321
2025-02-20 14:51:44,3,58,3995,1749,3.89399757,-1.74802988
2025-02-20 14:51:46,3,59,3997,1749,3.89458784,-1.74894629
2025-02-20 14:51:47,3,61,3997,1749,3.89398454,-1.74722726
2025-02-20 14:51:48,3,62,3998,1749,3.89444566,-1.7499185
2025-02-20 14:51:49,3,63,3998,1749,3.89545737,-1.74852682
2025-02-20 14:51:50,3,64,3998,1749,3.89633464,-1.7505504
2025-02-20 14:51:51,3,65,3998,1749,3.89620045,-1.74917452
2025-02-20 14:51:52,3,66,3998,1749,3.8957255,-1.7491251
2025-02-20 14:51:53,3,67,3999,1749,3.89756607,-1.74855367
2025-02-20 14:51:54,3,68,4000,1749,3.89699388,-1.74827227
2025-02-20 14:51:55,3,69,4000,1749,3.89721699,-1.75030296
2025-02-20 14:51:56,3,70,3999,1749,3.89789622,-1.74835852
2025-02-20 14:51:57,3,71,4000,1749,3.89834643,-1.74736012
2025-02-20 14:51:58,3,72,4000,1749,3.89858812,-1.74988028
2025-02-20 14:52:00,3,73,4000,1749,3.89877325,-1.74586849
2025-02-20 14:52:01,3,74,4001,1749,3.8987443,-1.74932896
2025-02-20 14:52:02,3,76,4001,1749,3.8997432,-1.74696459
2025-02-20 14:52:03,3,77,4001,1749,3.89992126,-1.74733126
2025-02-20 14:52:04,3,78,4001,1749,3.90068943,-1.74926144
2025-02-20 14:52:05,3,79,4003,1749,3.90076652,-1.74745342
2025-02-20 14:52:06,3,80,4003,1749,3.90136808,-1.74906341
2025-02-20 14:52:07,3,81,4003,1749,3.90130592,-1.74826548
2025-02-20 14:52:08,3,82,4004,1749,3.90225971,-1.75037887
2025-02-20 14:52:09,3,83,4003,1749,3.90179257,-1.74818611
2025-02-20 14:52:10,3,84,4004,1749,3.9026565,-1.74901319
2025-02-20 14:52:11,3,85,4005,1749,3.90316094,-1.75043619
2025-02-20 14:52:12,3,86,4005,1749,3.90309647,-1.74877923
2025-02-20 14:52:14,3,87,4005,1749,3.90332198,-1.74613679
2025-02-20 14:52:15,3,88,4005,1749,3.90403998,-1.74704425
2025-02-20 14:52:16,3,90,4006,1749,3.90399297,-1.74932875
2025-02-20 14:52:17,3,91,4008,1749,3.90467429,-1.74748136
2025-02-20 14:52:18,3,92,4006,1749,3.90407209,-1.75233305
2025-02-20 14:52:19,3,93,4006,1749,3.90491275,-1.74802739
2025-02-20 14:52:20,3,94,4008,1749,3.90531498,-1.74862728
2025-02-20 14:52:21,3,95,4006,1749,3.90571957,-1.74789623
2025-02-20 14:52:22,3,96,4008,1749,3.9057046,-1.74782874
2025-02-20 14:52:23,3,97,4008,1749,3.90599562,-1.75004925
2025-02-20 14:52:24,3,98,4008,1749,3.90634568,-1.74975547
2025-02-20 14:52:25,3,99,4008,1749,3.90682465,-1.7504047
2025-02-20 14:52:27,3,100,4009,1749,3.90667361,-1.7496932
2025-02-20 14:52:28,3,101,4009,1749,3.90768587,-1.74841196
2025-02-20 14:52:29,3,102,4009,1749,3.90654928,-1.74942404
2025-02-20 14:52:30,3,103,4009,1749,3.90757712,-1.74983328
2025-02-20 14:52:31,3,105,4010,1749,3.90834453,-1.7490648
2025-02-20 14:52:32,3,106,4010,1749,3.9084717,-1.74911264
2025-02-20 14:52:33,3,107,4010,1749,3.90876513,-1.74851895
2025-02-20 14:52:34,3,108,4011,1749,3.90948867,-1.75163685
2025-02-20 14:52:35,3,109,4012,1749,3.90878998,-1.74882202
2025-02-20 14:52:36,3,110,4010,1749,3.90950678,-1.75129889
2025-02-20 14:52:37,3,111,4012,1749,3.909419,-1.74939587
2025-02-20 14:52:38,3,112,4011,1749,3.91058723,-1.74841422
2025-02-20 14:52:39,3,113,4012,1749,3.90998377,-1.74709188
2025-02-20 14:52:40,3,114,4012,1749,3.91036551,-1.7503057
2025-02-20 14:52:41,3,115,4011,1749,3.91073291,-1.74992604
2025-02-20 14:52:43,3,116,4012,1749,3.91063193,-1.75196998
2025-02-20 14:52:44,3,117,4012,1749,3.91051885,-1.74704564
2025-02-20 14:52:45,3,118,4012,1749,3.91119654,-1.74507776
2025-02-20 14:52:46,3,119,4014,1749,3.91124876,-1.74979049
2025-02-20 14:52:47,3,121,4012,1749,3.91204945,-1.74844674
2025-02-20 14:52:48,3,122,4014,1749,3.91220211,-1.75178079
2025-02-20 14:52:49,3,123,4014,1749,3.91300621,-1.75005424
2025-02-20 14:52:50,3,124,4014,1749,3.91262364,-1.74490157
2025-02-20 14:52:51,3,125,4014,1749,3.913014,-1.74885327
2025-02-20 14:52:52,3,126,4015,1749,3.9132618,-1.74972717
2025-02-20 14:52:53,3,127,4015,1749,3.91303873,-1.74693669
2025-02-20 14:52:54,3,128,4015,1749,3.9136363,-1.74636747
2025-02-20 14:52:55,3,129,4015,1749,3.91346356,-1.74890594
2025-02-20 14:52:56,3,130,4016,1749,3.91456056,-1.74899331
2025-02-20 14:52:58,3,131,4016,1749,3.91408264,-1.74802672
2025-02-20 14:52:59,3,132,4015,1749,3.91435585,-1.74609509
2025-02-20 14:53:00,3,133,4016,1749,3.9141302,-1.7466505
2025-02-20 14:53:01,3,134,4015,1749,3.91457553,-1.75032644
2025-02-20 14:53:02,3,135,4016,1749,3.914911,-1.7469877
2025-02-20 14:53:03,3,137,4016,1749,3.91458492,-1.74506992
