1;1218;470;0;0;90
2;1359;1001;0;0;91
3;1364;1001;0;0;91
4;1366;1001;0;0;91
5;1368;1001;1;0;91
6;1371;1001;1;0;91
7;1372;1001;1;0;91
8;1375;1001;2;0;91
9;1376;1001;2;0;92
10;1378;1001;2;0;92
11;1379;1001;2;0;92
12;1381;1001;3;0;92
13;1382;1001;3;0;92
14;1383;1001;3;0;92
15;1384;1001;4;0;92
16;1387;1001;4;0;92
17;1388;1001;4;0;92
18;1389;1001;4;0;92
19;1390;1001;5;0;92
20;1392;1001;5;0;92
21;1393;1001;5;0;93
22;1394;1001;5;0;92
23;1394;1001;6;0;92
24;1397;1001;6;0;92
25;1397;1001;6;0;92
26;1398;1001;7;0;92
27;1399;1001;7;0;93
28;1400;1001;7;0;92
29;1401;1001;7;0;93
30;1403;1001;8;0;93
31;1403;1001;8;0;93
32;1404;1001;8;0;93
33;1405;1001;9;0;93
34;1406;1001;9;0;93
35;1407;1001;9;0;93
36;1407;1001;9;0;93
37;1409;1001;10;0;93
38;1410;1001;10;0;93
39;1410;1001;10;0;93
40;1411;1001;10;0;93
41;1412;1001;11;0;93
42;1412;1001;11;0;94
43;1414;1001;11;0;93
44;1415;1001;12;0;93
45;1415;1001;12;0;94
46;1416;1001;12;0;94
47;1417;1001;12;0;93
48;1417;1001;13;0;93
49;1418;1001;13;0;94
50;1420;1001;13;0;93
51;1420;1001;14;0;94
52;1421;1001;14;0;94
53;1421;1001;14;0;93
54;1422;1001;14;0;94
55;1423;1001;15;0;94
56;1423;1001;15;0;93
57;1425;1001;15;0;93
58;1425;1001;15;0;94
59;1426;1001;16;0;94
60;1426;1001;16;0;94
61;1427;1001;16;0;94
62;1427;1001;17;0;94
63;1428;1001;17;0;94
64;1428;1001;17;0;94
65;1429;1001;17;0;94
66;1429;1001;18;0;94
67;1431;1001;18;0;94
68;1431;1001;18;0;94
69;1432;1001;19;0;94
70;1432;1001;19;0;94
71;1433;1001;19;0;94
72;1433;1001;19;0;94
73;1434;1001;20;0;94
74;1434;1001;20;0;94
75;1434;1001;20;0;94
76;1436;1001;20;0;94
77;1436;1001;21;0;94
78;1437;1001;21;0;95
79;1437;1001;21;0;94
80;1438;1001;22;0;95
81;1438;1001;22;0;94
82;1438;1001;22;0;95
83;1439;1001;22;0;94
84;1439;1001;23;0;95
85;1440;1001;23;0;94
86;1440;1001;23;0;94
87;1442;1001;24;0;94
88;1442;1001;24;0;94
89;1442;1001;24;0;95
90;1443;1001;24;0;94
91;1443;1001;25;0;95
92;1443;1001;25;0;95
93;1444;1001;25;0;94
94;1444;1001;26;0;95
95;1444;1001;26;0;95
96;1445;1001;26;0;95
97;1445;1001;26;0;95
98;1445;1001;27;0;95
99;1447;1001;27;0;95
100;1447;1001;27;0;95
101;1448;1001;27;0;95
102;1448;1001;28;0;95
103;1448;1001;28;0;95
104;1449;1001;28;0;95
105;1449;1001;29;0;95
106;1449;1001;29;0;95
107;1450;1001;29;0;95
108;1450;1001;29;0;95
109;1450;1001;30;0;94
110;1451;1001;30;0;95
111;1451;1001;30;0;95
112;1451;1001;31;0;95
113;1451;1001;31;0;95
114;1453;1001;31;0;95
115;1453;1001;31;0;95
116;1453;1001;32;0;95
117;1454;1001;32;0;95
118;1454;1001;32;0;95
119;1454;1001;32;0;95
120;1454;1001;33;0;95
121;1455;1001;33;0;96
122;1455;1001;33;0;95
123;1455;1001;34;0;95
124;1456;1001;34;0;95
125;1456;1001;34;0;95
126;1456;1001;34;0;95
127;1456;1001;35;0;96
128;1458;1001;35;0;95
129;1458;1001;35;0;95
130;1458;1001;36;0;95
131;1458;1001;36;0;95
132;1459;1001;36;0;95
133;1459;1001;36;0;95
134;1459;1001;37;0;95
135;1459;1001;37;0;96
136;1460;1001;37;0;96
137;1460;1001;37;0;95
138;1460;1001;38;0;95
139;1460;1001;38;0;96
140;1461;1001;38;0;95
141;1461;1001;39;0;95
142;1461;1001;39;0;96
143;1461;1001;39;0;95
144;1462;1001;39;0;96
145;1462;1001;40;0;95
146;1462;1001;40;0;96
147;1462;1001;40;0;95
148;1462;1001;41;0;95
149;1464;1001;41;0;96
150;1464;1001;41;0;96
151;1464;1001;41;0;96
152;1464;1001;42;0;96
153;1464;1001;42;0;96
154;1465;1001;42;0;96
155;1465;1001;42;0;96
156;1465;1001;43;0;96
157;1465;1001;43;0;96
158;1465;1001;43;0;95
159;1466;1001;44;0;96
160;1466;1001;44;0;96
161;1466;1001;44;0;96
162;1466;1001;44;0;96
163;1466;1001;45;0;95
164;1467;1001;45;0;96
165;1467;1001;45;0;96
166;1467;1001;46;0;96
167;1467;1001;46;0;96
168;1469;1001;46;0;96
169;1469;1001;46;0;96
170;1469;1001;47;0;96
171;1469;1001;47;0;96
172;1469;1001;47;0;95
173;1469;1001;47;0;96
174;1470;1001;48;0;96
175;1470;1001;48;0;96
176;1470;1001;48;0;96
177;1470;1001;49;0;96
178;1470;1001;49;0;95
179;1470;1001;49;0;96
180;1471;1001;49;0;96
181;1471;1001;50;0;96
182;1471;1001;50;0;96
183;1471;1001;50;0;96
184;1471;1001;51;0;96
185;1471;1001;51;0;96
186;1471;1001;51;0;96
187;1472;1001;51;0;96
188;1472;1001;52;0;96
189;1472;1001;52;0;95
190;1472;1001;52;0;96
191;1472;1001;53;0;96
192;1472;1001;53;0;96
193;1473;1001;53;0;96
194;1473;1001;53;0;96
195;1473;1001;54;0;96
196;1473;1001;54;0;96
197;1473;1001;54;0;96
198;1473;1001;54;0;96
199;1473;1001;55;0;96
200;1473;1001;55;0;96
201;1475;1001;55;0;96
202;1475;1001;56;0;96
203;1475;1001;56;0;96
204;1475;1001;56;0;96
205;1475;1001;56;0;96
206;1475;1001;57;0;96
207;1476;1001;57;0;96
208;1476;1001;57;0;97
209;1476;1001;58;0;96
210;1476;1001;58;0;96
211;1476;1001;58;0;96
212;1476;1001;58;0;96
213;1476;1001;59;0;96
214;1476;1001;59;0;96
215;1476;1001;59;0;96
216;1477;1001;59;0;96
217;1477;1001;60;0;96
218;1477;1001;60;0;96
219;1477;1001;60;0;96
220;1477;1001;61;0;96
221;1477;1001;61;0;96
222;1477;1001;61;0;96
223;1477;1001;61;0;96
224;1477;1001;62;0;96
225;1478;1001;62;0;97
226;1478;1001;62;0;96
227;1478;1001;63;0;96
228;1478;1001;63;0;97
229;1478;1001;63;0;97
230;1478;1001;63;0;96
231;1478;1001;64;0;96
232;1478;1001;64;0;97
